Product Name;Variations;Rating;Username;Date;Review
26 PCS Play Water & Magnetic Fishing Game Summer Toy Pool Set- Mainan Anak;Variasi: Packing Bubble;3;jeanice.shavelyn.zou;11/11/2023;Ban nya hilang 1
Batterai AA Dynamax - Battery AA - Baterai AA - Batrei AA;None;2;jefrinurzeinsudrajat;15/08/2023;pesan 3 datangnya hanya 1, lain kali teliti
Mainan Anak WATCH SPEEDUP Mobil Jam Tangan Remote Control Tele Car Watch Speed Up Jam remote Mobil Jam Remote Control Speedup;Variasi: Packing Bubble;2;jessicawarsono;20/06/2023;Lampu sensor di mobil nya ga nyala. Uda di cas jg tetep ga nyala. Rugi deh ga bisa di pake sama sekali. Mau ks bintang 1, kasian. Mau ks bintang 3 jg ga rela, org ga nyala sm skali. Bintang 2 aja
Mainan Happy Flip Little Monkey Baby Voice Control Tumbling Toy Monyet Tumbling Sensor Mainan Anak;Variasi: Packing Bubble;1;jgqi472zwk;11/05/2023;kenapa nama mainannya baby monkey tapi yang di kirim bearBuruk
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak;Variasi: 10PCS BEBEK,Packing Kardus;2;jihanysnr;28/05/2023;beli yang isi 10 tapi ternyata yang dateng cuma isi 5
Mainan Anak APOCALYPSE SHOOTING J357 Panahan Anak Panah Mainan Panahan Toys Soft Bullet;Variasi: Tanpa Bubble;3;jjoco5zzt7;26/11/2023;rusak satu satu nya ngga
Mainan Anak Cuci Piring - Diswashing Sink Wastafel Cuci Piring Mainan - Mainan kitchen Sink Anak Mainan Edukasi Cuci Piring Anak;Variasi: Packing Bubble;2;jsoj0ppc28;12/04/2023;Mantap Kurir Ok 👍
Mainan Anak FISHING GAME 15PCS Mainan Pancingan Ikan Anak Go fishing;Variasi: Tanpa Bubble;1;juitarahmayati;01/12/2023;barang gak ada ikan nya, minta kirim blik ikan nya, ongkir tanggung sendiri, toko gk mau rugi hk tanggung jawab
Mainan Dino Robot T-Rex Dino Valley Dinosaurus Dinosaur Bertelur Mainan Robot Dino Mainan Dino Bertelur Mainan Dino Telur;Variasi: Merah,Packing Bubble;1;junaidibjbjjunaidibj;05/12/2023;Ngk ada batterainya
Magic Board Drawing LED 85127 - Papan Gambar Ajaib Edukasi Mainan Anak LCD Papan Tulis Papan Tulis Anak;Variasi: Packing Bubble;1;k*****g;11/09/2023;Tidak seperti yang di harapkan
Mainan Anak GLAMOR JEWELRY GIRL Mainan Ikat Rambut Anak Mainan Salon;Variasi: Packing Bubble;1;k*****g;11/09/2023;Buang buang uang
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Packing Bubble;1;k*****i;17/06/2023;Barang ada yg patah saat datang. Sepertinya bukan karena pengiriman tpi qc yg tidak ngecek sebelum d kirim. Baru dipakai beberapa kali launcher sudah macet dua2nya.
Mainan Mobil SLIDE STORAGE CAR Truk Besar Sliding & Pull Back Car New Car Slide Storage Mobil Perosotan;Variasi: Packing Kardus;1;k*****l;24/06/2023;build quality ga rekomen
Mainan Anak LIGHT MUSIC PARKING LOT Diy Parking 52pcs 3D Parking Lot;Variasi: Packing Bubble;2;k*****m;16/05/2023;Lampu kurang 1
Mainan Anak DREAM KITCHEN HOME KITCHEN House Kitchen Cook Set Lampligh;Variasi: Tanpa Bubble;3;k*****w;14/11/2023;Ternyata kecil & asapnya kadang2 gak keluar, tidak sesuai expetasi
Mainan Anak Atm Celengan - Mainan Brangkas Mainan Nabung Uang Edukasi - Mainan Anak;Variasi: DORAEMON,Packing Bubble;1;k8gpm8o9ir;23/09/2023;Barang sampai kondisi rusak, ga bisa digunakan sesuai petunjuk di buku.. Ga bisa dibuka, hanya bisa untuk memasukan uangnya saja.
Mainan Anak Tembakan APEX KSL-416 Mainan Tembakan Series Pubg Soft Gun;Variasi: Tanpa Bubble;1;kalkydoni;09/12/2023;paket pecah tapi karena anak tidak mau balikin jadi, tetap dipakai dengan cacat/patah waktu barang diterima
Mainan Anak DINOSAUR BOWLING BALL Set Pin Bowling Motif Dinosaurus;Variasi: Tanpa Bubble;1;kannyabeauty;20/12/2023;bowlingnya ga bisa berdiri jatuh terus
Mainan Anak SOUND GUN ELECTRIC Mainan Temak Laser Mainan Pistol Anak;Variasi: 62CM,Packing Bubble;2;kanzaasad;18/04/2023;Cacat , kardus robek barang ada yg pecah
Mainan Mobil SLIDE STORAGE CAR Truk Besar Sliding & Pull Back Car New Car Slide Storage Mobil Perosotan;Variasi: Packing Kardus;1;kareninalappra;20/03/2023;Udh robek boxnya, mobil kurng tiga, udh urus vid ngk kekirim udh minta lewat wa aja tpi ngk diksh2 ya udh lah ikhlaskn sja
Mainan Anak Atm Celengan - Mainan Brangkas Mainan Nabung Uang Edukasi - Mainan Anak;Variasi: AVENGERS,Packing Bubble;1;kawangadget;27/07/2023;sidik jari dan untuk sedot uang tdk berfungsi
Mainan Anak WATER GAME / AK868 ELECTRIC WATER GUN Pistol Air Elektrik;Variasi: BIRU,Packing Bubble;1;kazichiro;12/06/2023;"yg biru gak ada selangnya, yg merah malah bocor/rusak. ini sama aja kek beli 2 dapat 1. terimakasih kelak akan menanggung sebagian dosa saya cuma karena hal ginian. udah komplain tapi cuma ""kami cek dulu"" dan menghilang. itu baru soal selang, belum lagi kalau saya komplain yg bagian bocor. dah lah gacha."
Mainan Anak CRAB PRESS Pop it Push Bubble Fidget Toys pop it Game Anak Pop it Push Press Pop It Finger Pres Elektronik Push Bubble Game Challenge Fidget Toys Mesin Lampu LED Anti Stres;Variasi: POLOS PRESS,Packing Bubble;2;kdqu4fij29;30/12/2023;Tidak bs kmbali klo sdh dipencet
Mainan Anak Karaoke Anak Set MIC Musical Microphone Mainan Edukasi & Hobi;Variasi: Tanpa Bubble;3;kencanasr;01/12/2023;Ternyata mic nya ga bisa digunakan,
Mainan Anak BALOK SUSUN 500 PCS Mainan Edukasi Mainan Balok Susun Isi 500pcs Building Block Balok Susun;Variasi: Tanpa Bubble;2;kenzo_rifi;13/08/2023;Sedikit kecewa. Banyak yg g pas. Sma vblok nya.
Mainan Pistol AUG ARMEE Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Tanpa Bubble;1;kepsecus;03/10/2023;Ga jalan sama sekali, kyanya barang reject dikasih, digoyang2 soalnya kya ada yg lepas
Mainan Anak Ring Donat Jumbo 10 Susun - Baby Stacking Donut Bear - Mainan Edukasi Anak;Variasi: RINGDONAT BESAR,Tanpa Bubble;1;kepsecus;03/10/2023;Ring donut paling bawah, penahannya pecah, dikasihnya yg jelek, ga bisa tegak berdiri jdnya
Mainan Anak ROBOT GODZILLA KING MONSTER Bisa Jalan Lampu Dan Bersuara Godzilla Monster Robot Godzilla;Variasi: Packing Bubble;2;kharisma.arby;29/06/2023;Bisa jalan. Lampu badan menyala. Ada suara. Sayangnya lampu belakang tidak nyala/rusak. Jadi ga sampai ekor nyala lampunya. terlepas dari itu, Anakku suka banget. Makasih ya, meskipun barangnya ada yg RUSAK. Batre juga cepet habis.
Mainan Mobil CROSS COUNTRY TRUCK 1:28 Mobil RC Off Road Rock Crawler Remote Control;Variasi: Orange,Packing Bubble;1;khoirudinrudik;02/03/2023;Sangat mengecewakan
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing kardus;3;khoirulfahmi709;29/12/2023;1 Minggu pemakaian sudah rusak bunyinya keras sekali.  Klo jalan Bunyi kreeeeeek..kreeek
Mainan Anak SPRAY FLAME TYRANNOSAURUS Mainan Dinosaurus Trex Dino Berasap;Variasi: Tanpa Bubble;1;kikiholmes;06/09/2023;Kok gk keluar uap air nya? Dikotak dan di video terlihat keluar uap air. Nanti saya rubah bintangnya kalau sudah keluar uap airnya
Mainan Edukasi Anak Hungry Little Frog - Little Frog Eats Beans Mainan Anak Hungry Little Forg Kodok;Variasi: Packing Bubble;1;kitty_deplur85;10/11/2023;Patah yg kuning dan ga ada per nya Warna hijau juga macet Bayar pake buble.. dikirm ga pake buble.. sia2 uangnya. So ga recomend
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;2;kokokomarudinniha;12/08/2023;foto skuet game datang iron men
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;2;komangbaka;20/12/2023;robek brang ya rugi dah
Mainan Anak GAME CONSOLE BALL MATCHING Mainan Dinosaurs Dino Bola;Variasi: Packing Bubble;2;kondeku;04/05/2023;Mainan lengkap Hanya Dos nya rusak parah Padahal mau di buat kado ultah Jd gagal buat kado Entar dikira sy kasih barang bekass 🤯🤯🤯
Mainan Anak Puzzle Mat Eva mat 30cmx30cmx1cm Alas Lantai Puzzle Lantai Puzzle Tebal Isi 9;Variasi: Wooden;2;kopi_bapakku;06/02/2023;Tdk ada penutupnya
Mainan Dino Robot T-Rex Dino Valley Dinosaurus Dinosaur Bertelur Mainan Robot Dino Mainan Dino Bertelur Mainan Dino Telur;Variasi: Merah,Tanpa Bubble;2;koyum2612;10/02/2023;"Cocok untuk anak"""
Mainan Anak BALOK SUSUN 500 PCS Mainan Edukasi Mainan Balok Susun Isi 500pcs Building Block Balok Susun;Variasi: Packing Bubble;2;kristiyanti856;20/08/2023;kecil kirsun sedeng
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;3;kuj6kx7ads;25/12/2023;"Drum nya sampai pecah"" ,  mungkin paket tercampak"" .. tp ok lah masih bisa di benahi kluar dikit lahh🤑 👍👍"
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;1;kw4t5alu9p;04/07/2023;Burik
Mainan Anak Home kitchen Cuci Piring Mainan Anak Kitchen Sink Jumbo Mainan Anak Best Gift;Variasi: Biru,Packing Bubble;2;l*****a;11/06/2023;botol sabunnya gak ada
Mainan Anak Cuci Piring - Diswashing Sink Wastafel Cuci Piring Mainan - Mainan kitchen Sink Anak Mainan Edukasi Cuci Piring Anak;Variasi: Packing Bubble;3;l*****e;16/12/2023;Ada yang jual lebih murah.. di toko sebelah harus lebih teliti dalam membeli.. d gambar warna pink yg dikirim Hitam 😰
Mainan Anak CRAB PRESS Pop it Push Bubble Fidget Toys pop it Game Anak;Variasi: POLOS PRESS,Tanpa Bubble;2;l*****e;16/06/2023;mode game tidak berfungsi ketika dimainkan tidak bisa ke next stage selalu gagal.. sudah lapor dan complain ke seller tetapi seller tidak bertanggung jawab NOT RECOMMEND untuk belanja disini
Mainan Anak GANGSING UDARA & DARAT Ufo Terbang Lampu Led Luar Ruang;Variasi: Packing Bubble;3;l*****l;29/11/2023;Patah
Mainan Anak Boneka KAKTUS SQUID GAME Goyang Menari Bisa Bicara;Variasi: Packing Kardus;1;l*****r;17/08/2023;barang dikirim tidak sesuai dgn deskripsi pdhl di deskripsinya squidgame tp yg dikirim iron man mengajukan refund ditolak sangat tidak bertanggung jawab
Mainan Anak RC MODEL CAR LAMBORGINI 1:18 Mobil Remote Control Car;Variasi: Packing Bubble;1;l137b82a3ciunla5jhl53vqqjg9c;02/05/2023;Mobil sudah d cas dan d coba beli baterai baru tetap tdak bisa jalan, yang bergerak hanya ban depan utk belok kiri kanan dan utk maju mundurnya tdak bisa sama sekali
Mainan Anak SPECIAL FORCE SOLDIER Tentara Tiarap Militer Merangkak New Tentara Merangkak Tiarap;Variasi: Packing Bubble;2;l30dwq8ywu;06/06/2023;waktu yang pertama beli mh bagus. tapi pas beli yang kedua kali pas dibuka udh dalam kedaan rusak
Mainan Anak ORNAMENTS HAND BAG COSETICS Make Up 2in1 Koper Tas Beauty;Variasi: Packing Bubble;3;lailatulqudsiah;24/12/2023;Alhamdulillah barang sampai sesuai pesanan. Pengiriman cepat. Tapi sayang banget seller kurang teliti kasih barangnya karena bagian gagang pegangannya ga ada, berrati termasuk cacat barang ya ini. Mana mau buat kado lagi, jadi ga bisa di hadiahin deh. Hfhh Tapi yaudah deh terimakasih semoga lain kali lebih teliti dan hati2 sebelum kirim
Mainan Anak ALLOY CATAPULT DEFORMATION TRUCK Folding Track Die Cast;Variasi: Packing Bubble;3;lalanlalan820;13/12/2023;Tekanan untuk mendorong mobil nya sangat lemah
Mainan Dino Robot T-Rex Dino Valley Dinosaurus Dinosaur Bertelur Mainan Robot Dino Mainan Dino Bertelur Mainan Dino Telur;Variasi: Merah,Packing Bubble;2;lalisnovita94;08/02/2023;Sungguh mengecewakan...tangan ga ada 1.lampu tidak nyala....nyesel beli disini
Mainan Anak DIY HOT POT MACHINE Water Jelly DIY Magic Jelly Waterscape;Variasi: Tanpa Bubble;2;larislakubox;03/11/2023;Baru di mainin sudah tidak nyala . Mantap sekali gaes
Mainan Anak BALOK SUSUN 500 PCS Mainan Edukasi Mainan Balok Susun Isi 500pcs Building Block Balok Susun;Variasi: Tanpa Bubble;2;lasrohantadayantisitumor;01/05/2023;Gak pas dipasang2in legonya.
Mainan Anak HEPTAHEDRON MULTI FUNCTION Musik Rattle Puzle Baby Motorik;Variasi: Packing Bubble;2;lcix.ana;27/11/2023;Sayang mainanny ada yg patah 😭
Mainan Anak DINOSAUR ELECTRIC WALKING Dino Lampu & Musik Dino DIY Anak;Variasi: Packing Bubble;2;leliainun;11/08/2023;Katanya pas live dapat batre kalau beli dino.. nyatanya ga dapet batrai
Mainan Anak Building Parking Diy Suitcase Play Set - Mainan Anak 5.0 - Mainan Mobil Mobilan Anak Building Parking Mainan Anak;Variasi: Packing Bubble;3;lelyhy;03/12/2023;Ukurannya kecil
Mainan Anak MAGICAL WATER SCAPE Mainan Kreatifitas Mainan Prakarya;Variasi: 6 PEWARNA,Packing Bubble;3;lelyhy;03/12/2023;Belum coba isinya
Mainan Anak TELEPHONE PINK Mainan Aktivitas Edukasi Musik Lagu & Lampu;Variasi: Tanpa Bubble;2;lennysaja8;26/01/2023;Ga bisa nyala sama sekali
RC Remote Mainan Mobil Remote Control Rock RC Crawler Offroad Alloy Material 1:18 Mainan Mobil Remote Kontrol Alloy Mainan Mobil RC Alloy Car;Variasi: 1:18 Alloy Gold,Packing Kardus;2;leonandatv;26/01/2023;Kondisi sih mobil bagus. tapi stelah di hidupkan di gunakan kadang hidup kadang engga.kadang mobil nya jalan kadang engga.ku kira baterai nya abis stelah di cas sama aja.sekarang malah kaga idup kaga jalan mobil nya.kecewa sih entah apa solusinya gatau juga.
Mainan Anak SUPER SHARP SHOOTER Shooting Elite Tembakan Water Gel Anak Tembakan Electric;Variasi: Packing Bubble;2;lidyatiolemba;17/11/2023;model dan bahan OK,tapi sayang batrenya cepat  rusak,cm pake sekali trs di cas besoknya gk bs buat main lagi maaf aku kasih bintang 2
Mainan Anak 255PCS CITY TRUCK CREATE A ROAD Mobil Track Railcar Way;Variasi: Packing Bubble;2;lidyatiolemba;17/11/2023;secara keseluruhan brg bagus tp sayang mobilnya yg pake batre rusak.sebelum dikirim mgkn tdk di cek terlebih dahulu maaf aku kasih bintang 2 aja ya kak
Mainan Anak Supreme Gun Mainan Pistol Uang Mainan Cash Toy Money Gun Mainan Anak Best Gift;Variasi: SUPREME GUN,Tanpa Bubble;1;lie_fashionicon;15/05/2023;Barang rusak dalam nya kocak gak bisa di pake meski sudah di isi batre
Mainan Anak INERTIA STORAGE CONTAINER Truck Fire Truck Vehicle Alloy;Variasi: INERTIA MERAH,Packing Bubble;2;liliekmarthadewi;29/08/2023;Sdh pilih variasi merah, dipstikan di chat nerah, yg dtg barangnya kuning, kecewa
Mainan Anak GITAR UKULELE COKLAT Musikal Bayi Mainan Gitar Musik Anak;Variasi: Packing Bubble;1;lilis.fitriyani;05/08/2023;Anakku nangis dikira kekar. Pas DTG parah patah.. blm jg d mainin. Pdhal pke bublewarp
Mainan Anak Fishing Game Murah Pancingan Ikan Pancing Ikan Mainan Anak Fishing Game - Mainan Anak;Variasi: Packing Bubble;1;lina.co.id;28/08/2023;Gimanaa nih malah gag berfungsii udahh tak kasih batree malah gag muterr gandett
Mainan Anak DESSERT GOURMENT / 576G-8 Plastisin Dessert Collection;Variasi: Packing Bubble;2;linanoviati;25/11/2023;kardus bukaan mainan nya terbuka dan penyok. padahal sudah tertulis buat kado mala penyok smua kayak bekas dibuka gtu
Mainan Anak SPRAY FLAME TYRANNOSAURUS Mainan Dinosaurus Trex Dino Berasap;Variasi: Packing Bubble;3;linawati_95;01/11/2023;Kirain gede gak tau nya kecil
Mainan Anak Keyboard Piano Doraemon Music Piano Anak Mainan Edukasi Mainan Anak;Variasi: Tanpa Bubble;2;lintangputri015;19/03/2023;tidak ada tutup batre di pianonya
Mainan Anak Jolly Penguin Jolly Track Balap Naik Tangga Mainan Bebek Naik Tangga Mainan Anak Jolly Bebek Jolly Duck Mainan Track Bebek Small Duck Mainan Track Small Duck;Variasi: 10PCS BEBEK,Packing Kardus;1;lisamarentii;10/10/2023;Tidak sesuai ekspetasi😫 barang nya kecil, nggak mau hidup❌❌❌
Mainan Anak bebek Lucu - Mainan Baterai Bebek lampu - PR17545 - Mainan Anak;Variasi: Packing Bubble;1;liskajeni;19/05/2023;gak bisa digunakan
Mainan Anak BEVERAGES MESIN MINUM Mainan Vending Machine Mainan Kasir;Variasi: Packing Bubble;3;lita.dewi.riyani;20/11/2023;Pdhl udh nnya dlu sblum bli, ready wrna biru ga, udh d catatan jg mnta warna biru, trnyta d kirim pink ☹️
Mainan Anak SARUNG TANGAN SPIDER HERO SPIDER Mainan Super Hero Anak;Variasi: Packing Bubble;1;lizawardinaputriliza;29/06/2023;Baru datang aja udh patah dari dalam nya udh patah
Mainan Pistol SNIPER Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Packing Bubble;1;lm53l3qjd8;24/07/2023;Baru datang sudah rusak ,tidak ada bunyinya
Mainan Anak CLIMBING RACING 1:20 / 1109 Mobil Remote Control Racing RC Car;Variasi: Packing Bubble;3;lucky_hardika96;29/11/2023;lumayan bagus
Mainan Dino Robot T-Rex Dino Valley Dinosaurus Dinosaur Bertelur Mainan Robot Dino Mainan Dino Bertelur Mainan Dino Telur;Variasi: Hijau,Packing Bubble;1;lukmanmahfudz;17/03/2023;Ok
Mainan Anak Avenger Mainan Robot Iron Man Hulkbuster Age OF Ultron;Variasi: Packing Bubble;1;lukmanwibowo;15/10/2023;Sangat kecewa dengan pengiriman. Estimasi tanggal 12 datang tanggal 15
Mainan Anak GITAR UKULELE COKLAT Musikal Bayi Mainan Gitar Musik Anak;Variasi: Packing Bubble;1;lusiandriani044;31/10/2023;sangat buruk. sama dgn beli barang rongsokan.
Mainan Mobil SLIDE STORAGE CAR Truk Besar Sliding & Pull Back Car New Car Slide Storage Mobil Perosotan;Variasi: Packing Kardus;2;luthfiehandayni7;10/05/2023;sangat tidak memuaskan sekali mobil yang kecil kecil nya dari bahan plastik bisa di gunting,
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;m*****1;05/12/2023;Sangat kecewa dengan seller, sudah dibela2in beli dengan gosend instant ehh dikirim barang dengan packing barangnya penyok2, padahal dus luar mulus karna kurirnya bawa dengan aman. Ini jelas barang rijek dikirim sama penjual dengan sadar dikirim. Gak amanah banget
Track Racing Mainan Anak Track 2 Jalur Lintasan balap Diecast Mobil mobilan hotwheel;Variasi: Packing Bubble;2;m*****3;01/03/2023;Lumayan bagus, sayang barang yg di kirim ada yg kurang 1 pcs, saran saya sebelumnya di cek sebelum di kirim, biar gk ada yg kurang atau lebih
Mainan Anak ELECTRIC ROTARY CAKE Mainan Kue Ulang Tahun Birthday Cake;Variasi: Packing Bubble;1;m*****8;05/08/2023;Gk amanah banget kecewa jgn beli di toko ini tutup batrenya gk di ikut sertakan jg gk bisa buat mainan kecewa sangatt
Mainan Anak ORNAMENTS HAND BAG COSETICS Make Up 2in1 Koper Tas Beauty;Variasi: Tanpa Bubble;2;m*****8;16/12/2023;Penutupnya rusak, jadi ga bisa ditutup🙃
Mainan Anak DREAM KITCHEN HOME KITCHEN House Kitchen Cook Set Lampligh;Variasi: Packing Bubble;3;m*****_;01/12/2023;Lumayan mahal dengan barang yg kecil bgt..kirain gede ternyata kecil bgt..klo harga 50an masih okelah
Mainan Mandi Anak LIGHT SPOUTING WHALE Boneka Paus Air Mancur Bathtub;Variasi: Pink,Tanpa Bubble;1;m*****a;02/04/2023;Gak nyala
Mainan Anak STAND MIXER BLUE Blender Lampu Elektronik Happy Kitchen;Variasi: Tanpa Bubble;1;m*****d;12/08/2023;Apes banget dapet yang isi batrenya begini, mau dibalikin udah keburu klik selesai pesanan 😩
Mainan Anak HAPPY HAMSTER Mainan Pukul Tikus Edukasi Musik Anak Balita;Variasi: Packing Bubble;2;m*****h;15/03/2023;percuma dong beli yg bubble wrap, klo masih penyok kayak kena air, sobek pula 🥲
Mainan Anak MAINAN IPAD MINI Playpad Mini 2 Bahasa Ipad Mini Mainan Edukasi Edukatif Anak Balita - Mainan Anak;Variasi: Packing Bubble;1;m*****i;28/10/2023;Mainan tdk menyala, barang rusak dikirim, gx di cek dulu apa sebelum dikirim
Mainan Dino Mainan Anak Figure Forest Dinosaur Miniatur Hewan Purba Mainan Dino;Variasi: Tanpa Bubble;3;m*****l;04/12/2023;Dino nya ringan banget, kopong. Tapi mungkin sesuai dg harganya
Mainan Anak URBAN RAIL Track Lintasan Mobil Balap Educational Diy Set;Variasi: Packing Bubble;1;m*****s;31/08/2023;Sudah dikasih note ini buat kado dan sudah pake tambahan bubble berbayar tolong di packing baik2 eh dateng2 bolong2 gini gak rekomen deh beli buat kado disini nyesel banget
Mainan Anak Setir Setiran Mobil Steering Racing Wheel Driver Mainan - Mainan Stiran Anak;Variasi: Kuning,Packing Bubble;3;m*****u;15/11/2023;Gak dapat baterai nyaa
Mainan Anak INERTIA STORAGE CONTAINER Truck Fire Truck Vehicle Alloy;Variasi: INERTIA KUNING,Packing Bubble;2;m*****w;22/10/2023;Bagian penutup di buat mainan buka tutup sebentar sudah pecah ga bisa rapat lgi nutupnya Bahanny ringkihhh banget Ga sepadan sama harganya Kemahalan malah klo aku bilang 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️
Mainan Pistol SNIPER Mainan Tembakan Series Pubg Machine Gun Series;Variasi: Packing Bubble;2;m.ahyudin123;19/10/2023;pecah
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;m.sofyansauri;04/02/2023;Barang tidak sesuai dengan gambar ukurannya kecil
Mainan Anak MUSIC STYLE JAZZ DRUM JUMBO Mainan Alat Musik Anak Drum;Variasi: Packing Bubble;2;m3lisusanti;31/10/2023;Gak ada stik nya
Mainan Anak Jazz Drum Mainan Anak - Mainan Alat Musik Anak Jazz Drum Mainan Edukatif Anak;Variasi: Packing Kardus;1;m_n_arifin;06/07/2023;BARANG BARU DIBUKA UDAH ADA YG PECAH, CEK LAGI SEBELUM DIKIRIM. PACKING OK BAGUS DOUBLE DUS SAMA BUBLE WARP TAPI YANG DIKIRIM BARANG CACAT SEMUA. PIANONYA JUGA MATI GAK BISA NYALA
Mainan Anak Keyboard Piano Doraemon Music Piano Anak Mainan Edukasi Mainan Anak;Variasi: Packing Bubble;1;m_n_arifin;06/07/2023;BARANG BARU DIBUKA UDAH ADA YG PECAH, CEK LAGI SEBELUM DIKIRIM. PACKING OK BAGUS DOUBLE DUS SAMA BUBLE WARP TAPI YANG DIKIRIM BARANG CACAT SEMUA. PIANONYA JUGA MATI GAK BISA NYALA. 6 BATRAI BARU GAK MUNGKIN RUSAK BATRAINYA
