Username;Review;Untruthful Opinion;Review on Brand Only;Non-Review;Review Length Short;Burstiness;Maximum Content Similarity;Extreme Rating
azzahra1504;"Say minta paket angka 0-9 knpa yg dkirim cuma angka 9 aja ..lain kali kalo dagang tuh yg amanah ...sangat"" drugikannn klo begini😡😡";Asli;Asli;Asli;Asli;Asli;Asli;Palsu
b*****0;Pesen pake bubble wrap, ngga beres isinya , bahkan ada yg kosong makeupnya. Talinya jg copot. Gimana ngga pake bubble wrap coba. Tolong di perbaiki lg packagingnya ka. Jgn mengecewakan.;Palsu;Asli;Palsu;Palsu;Asli;Asli;Palsu
b*****a;Kondisi barang pecah, ga bisa di mainin, sia2 udh beli mungkin bukan rezeki;Asli;Asli;Asli;Asli;Palsu;Asli;Asli
b*****a;Harga kemahalan, saya kira kualitasnya lbh bagus dari punya sebelumnya. Ternyata plastik n kualitasnya sama biasa banget nya, cenderung ringkih 🙏🏻;Asli;Asli;Asli;Asli;Palsu;Asli;Asli
b*****a;Baru sampe , dibuka , dan udh pecah aja isi dalamnya. Kecewa. Bahannya rapuh sekali. Dan pengemasan tidak aman. Penyok kemasannya. Hanya dibalut plastik bubble tipis dan kotak lembek;Asli;Asli;Palsu;Asli;Palsu;Asli;Asli
b4skoro24095;Harus dobel dus dan buble soalnya jasa pengiriman nya kasar dibanting sampe patah Beli barangnya 2 model yg berbeda yg dikirim cuma 1 gimana yaa payah dah;Asli;Asli;Palsu;Asli;Asli;Asli;Palsu
babynur7;Bonekanya mati tidak nyala;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
bagasbintangp;tidak berfungsi;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
bagusbudiawan;Order pertama memuaskan, kedua kalinya maaf dibuat kecewa;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
bagusheri1;Warna yang datang malah hitam saya pesan biru hitam;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
bagusmarlbororifan;Barang ada yg patah ko di kirim aja. Jualan online yg baik lah. Jangan bikin pembeli kecewa.;Palsu;Asli;Asli;Asli;Asli;Asli;Palsu
balqiszakhira;sobek satu..kurang teliti;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
bapegaing;Drum robek saat di terima, stik dapat 1 biji;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
basirohiroh549;Jelek. Bebeknya gabisa naik;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
bayusthira;kecil sekali skala bntangnya;Asli;Asli;Asli;Palsu;Palsu;Asli;Palsu
bayusthira;bad;Asli;Asli;Asli;Palsu;Palsu;Asli;Asli
bayusthira;kecil sekali gk ccok dg hrga biki sakit mata;Asli;Asli;Asli;Palsu;Palsu;Asli;Palsu
bbangbara;Remote control tidak sesuai dengan gambar.;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
bdrnakciputat;Mainannya g sesuai yg Dateng isinya setengah doank;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
bebahmad;Ajib;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
bela8314;"Pdhal pilih warna Biru dan sudah NOTE juga jangan sampai salah warna Tapi tetep aja yg dikirim Pink . Pdhal anak saya Laki"" . Mohon lebih utamakan ke nyamanan cust. ya !";Asli;Asli;Asli;Asli;Asli;Asli;Asli
betharydewanthy;barangnya sebenernya gaada masalah cuma saya kecewa karna saya sudah tanya maunya yg biru navy, sudah chat utk tanya ketersediaan, seller menjawab nanti di konfirmasi kalo gaada barangnya, sudah nurut juga saya note, udah dikirim jg fotonya gamau biru muda, yg dikirim BIRU MUDA TANPA KONFIRMASI. sorry kecewa bgt sih pdhl aku suka belanja disini. catatan utk kedepannya agar jgn salah koordinasi atau mungkin bahkan ga koordinasi🙄;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
bffaprilia;biasa;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
big_collection9;lumayan tp kemahalan. dikira harga segitu dpt angka 0-9 koq dapatnya cuman 1;Asli;Asli;Asli;Asli;Asli;Asli;Asli
bilal_amalii19;ga bisa di nyalahin;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
bligde454;Barngnya ok tapi pengirimnya dan kurirnya tdk ramah;Asli;Asli;Palsu;Palsu;Asli;Asli;Palsu
bodylotionwh;Tidak ada seller kurang perhatikan pesanan Betrai tdk ada;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
boeblle_;Jangan beli;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
brigitasari13;Baut batre nya ga ada;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
briyandwik;Ini dikirim tanpa buble mau pke plastik aja apa? Bukan kah standar pengiriman dikasih kotak/ kardus ini cuma buble dan itupun harga dikasih pilihan tanpa buble. Lucu. Dah brapa lama beli online sejak shope tahun 2017;Asli;Asli;Palsu;Palsu;Asli;Asli;Asli
bryanmanalu774;peluit nya tidak berfungsi,tidak ada suara saat di tiup;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
btrryzen282;Mainan nya bagus..tapi sayang bulu nya rontok jdi nempel di tangan;Palsu;Asli;Asli;Asli;Asli;Asli;Asli
bundarayyan1623;Barang rusak,,Mati,,gk nyala KecewA;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
c*****1;Kecil bngt ini mah buat anak umur 6bulan sampai 1 tahun ,mahal untuk ukuran dan kwalitas nya kalau dapat model gini sih;Asli;Asli;Asli;Asli;Asli;Asli;Asli
c*****2;Saya kecewa dengan deskripsi produk ini, di deskripsi pengecasannya tdk perlu bongkar nyatanya bongkar juga,nyesel dh beli;Asli;Asli;Asli;Asli;Asli;Asli;Asli
c*****2;sebenarnya bagus tp yg dtg sprti ituTar * nya diubah paz udh diinfo jalan keluarnya;Palsu;Asli;Asli;Asli;Asli;Asli;Asli
c*****4;tanganya copot sma dot nya susah d buka,, ga smpet d buka soalnya buat kado keponakan,,;Asli;Asli;Asli;Asli;Asli;Asli;Asli
c*****9;Bagus banget lucu semoga bisa dipakai awet buat mainan anakpengiriman cepat aman banget lah pokokny harus order terus ya di tokoh ini jangan sampai kehabisan, jangan lupa order banyak banyak yaa, muraha dr tempat lain harga terjangkau aman banget lah digunain ini mah cucok mantul;Palsu;Palsu;Palsu;Palsu;Asli;Asli;Palsu
c*****a;Lampu ga nyala Musik ga nyala;Asli;Asli;Asli;Palsu;Palsu;Palsu;Asli
c_19iwo6nj;Sy sdh pesen batre, tp tdk ada;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
caksoll02;Mengecewakan lah ya kualitas nya 😁;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
candra_juni;Kasih bintang 2 karena jumlah cuma 90 an;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
cavenaughelfuego;Ga bs terbang,berat depan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
cha.cotriftshop5;Hhha salah pilih lah Dtoko sebelah 15rb Ini mahal 40rb Kirain barang.n lebih bagis karna lebih mahal ternyata sama kaua yg harga 15rb;Asli;Palsu;Asli;Asli;Asli;Palsu;Palsu
chen3821;barang rusak padahal pakai jasa kirim instan dan sudah bubble wrap tapi kata penjual rusak di pengiriman Terimakasih;Asli;Palsu;Palsu;Asli;Asli;Palsu;Palsu
choirfifah;Kecewa kirain dapet 10 ternyata cuma dapet 1;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
christianwahyu07;BRu dipake sehari di air tiba2 motor sudah tidak bisa nyala, mati bahkan sudah dikeringkan tetep aja sih. Ya gppa soalnya emang murah mau gmana lagi, semoga lebih baik;Asli;Asli;Asli;Asli;Asli;Asli;Asli
christyirawati;Beli 2 tp sayang sekalin kualitas barang nya jelek yg 1 tuas untuk nembak nya langsung rusak..yg satu lagi air ga naik jd tembakan nya tidak keluar air..sudah disarankan pake batre alkaline tetap tidak nyala ..kecewaaaa..jadi sampah deh mainannya.;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
chubbybabygoods;Brgnya sampe battery sudah gak bisa pakai,Terus yg brgnya sering error bisa hitup sendiri;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
cikalmarisa;belum gw buka,buat kado soalny.cm dr packingan kurang oke,pdhal dah bayar pake plastik tebel tp ga sesuai.tipis lapisan plastikny ada yg sobek tuh moga ga kenapa2 maenan nya;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
citraamelia007;Sesuai pesanan, berfungsi dengan baik. Pengiriman juga sangat cepat;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
ckmpartbekas;Kurang recomend;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
claradriani;Sayangnya tidak berfungsi. Seller sudah bantu mengirimkan tutorial etc, tapi mainannya gak bisa dipakai, balon tdk bisa mengembang.;Asli;Asli;Asli;Asli;Asli;Asli;Asli
claudiafsbla;Bener review bintang 1 yg udah beli disini.. dateng2 dlm keadaan bolong.. pdhl packaging aman gk ada peyot2 dari ekspedisi.. barang ga dicek dlu sebelum dikirim.. Tetap sy doakan semoga penjual berkah dapet rezeki yang banyak dan sehat2 🙏🏻😊;Asli;Palsu;Palsu;Palsu;Asli;Asli;Palsu
csa9b1boys;Katanya ni penjual di kasih baterai eh udah di buka gak ada gimana ni niat gak jualan mana mahal lagi;Asli;Palsu;Asli;Asli;Asli;Palsu;Palsu
d*****2;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;Asli;Asli;Asli;Asli;Palsu;Asli;Palsu
d*****2;Yg di pesan apa yg datang apa, ribett banget harus ngnterin lagi barang ke expedisi;Asli;Asli;Asli;Asli;Palsu;Asli;Palsu
d*****3;Ternyata yang terlampir harga per pcs bukan 1 set;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
d*****4;Bagian depan mobil longgar. Dan tidak bisa tutup rapat;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
d*****7;Pesennya mobil remot yang dateng mobil gajelas Padahal sudah di chat;Asli;Asli;Asli;Asli;Palsu;Asli;Palsu
d*****9;Gak bisa hidup Bonekanya;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
d*****e;barang rusak dan patah tidak mau gerak,respon seller buruk;Asli;Asli;Palsu;Asli;Palsu;Asli;Palsu
d*****i;Ini gimana co blender malah dapat hair draiyer,tdk ada konfirmasi dulu kalo barang gak ada sgt kecewa..;Asli;Asli;Asli;Asli;Asli;Asli;Asli
d*****i;CO packing bubble tp ga dikasi bubble 🫣😪;Asli;Asli;Palsu;Palsu;Asli;Asli;Palsu
d*****n;"Yg di pesan sm yg dtng beda.. tolong lain kali lebih teliti ya... ribet buat saya klo mw komplen"".. mnyita waktu untuk brg yg tak seberapa harganya... untung anak sy mw nerima... coba misalkan anak saya kecewa gmn hayooo... Tolong lain kali lebih amanah ya... klo brg yg di order ga ada bs di info kan jgn main kirim brg random...";Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
d*****y;Baut tutup batery tidak ada;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
d4sob5m2ob;Nyala tp Gak bs terbang dan seperti bekas kotor soalnya kardus juga rusak tadinya cb pesen 1 dl buat dijual kl bagus mau pesan 1 lusin soalnya banyak yg pesan tp kualitas kurang jadi g jd;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
d8sb0i8l9x;barang sudah datang tapi kenapa letoy seperti ini ya? dan tidak bisa goyang. tolong konfirmasinya;Asli;Asli;Asli;Asli;Asli;Asli;Asli
da8q1wcgvq;Gak ada tali nya Jadi harus bikin tali sendiri;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
danuu46;Barang belum di pake udah rusah Sangat kecewah;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
danyputra185;Bannya cacat,, tolong sebelum packing d cek unit terlebih dahulu sebelum dikirim 🙏🙏🙏,,;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
dapur_rizkii;Lain kali kalau jualan yg amanah deh, jualan kok barang rusak, pembeli lebih jeli lagi kalau beli barang;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
davefashion;Rangkanya plastik , gearnya di dalem mesin mesinya  tidak awet  .  .;Asli;Asli;Asli;Asli;Asli;Asli;Asli
david.hartono89;Barang rusak;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
david_kho22;Udah pakai bubble tapi ada yang cacat 1. Jadi rugi;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
dearecht;Tidak sesuai dengan deskripsi dan tulisan di dalam box, hanya berisi 5pcs bebek;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
debz5512;Ada yg retak 😔😔  padahal ud pke bubble wrap tp tetep ada yg retak😞😞 trus kog bukan ikan tp buaya 😕😕 emang seh tetep lucu krn warnanya... Ya gitu deh Sorry penilaiannya begitu krn emang ga sesuai gambar hrsnya ikan...;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
dedi_saputra28;Karna penasaran GK nyala² mobil nya ahirnya saya bongkar, dan ternyata kabel nya banyak yg GK kesambung Padahal sudah saya bilang pas C.O cek dlu barang nya sblm di kirim Kepada penjual mohon di perbaiki lagi;Palsu;Palsu;Asli;Palsu;Asli;Palsu;Palsu
dedimarnoto;barang sampai di tempat saya kaca pecah dan 5 menit pertama rusak suara kecil, 5 menit kemudian suara hilang total, barang kualitas buruk;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
dedizeroo;Sesuai dengan pesanan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
dedygunawan2405;sya mau komplen gimana ini, mau saya tuker lagi KAGAK BISA DIMAENIN...;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
delsikaps;Kalo ngirim barang, dicek dulu lah Ini yg dikirim velg nya ga ada, jd kurang estetik pdhl harga nya kan sesuai barang yg sempurna;Asli;Asli;Asli;Asli;Asli;Asli;Asli
deniyudis77_;helicopter nya tidak berfungsi;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
dennyfitovan;bagus sih, penking kurang maksimal, sehingga patah ujung cinonot nya;Asli;Asli;Asli;Asli;Asli;Asli;Asli
desiarilia18;Kecil banget. Cocok untuk bayi;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
devikurniawaty718;Pengemasan kurang baik pada mpleyot semoga aja mainan nya baik baik aja gx rusak;Palsu;Asli;Palsu;Asli;Asli;Asli;Asli
dewi_dewi_iwed;Hanya muat di tangan bayi;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
dewijoker992;Kecewa karena semua saya udah co dengan tambahan buble wrap ..nambah harga malah ga pake buble wrap .. Mls beli lg;Asli;Asli;Asli;Asli;Palsu;Asli;Palsu
dewijoker992;Semua beli nambah biaya per item untuk buble wrap tp ga dikasih buble wrap alhasil ada yg retak ..kecewa;Asli;Asli;Asli;Asli;Palsu;Asli;Palsu
dewimulia90;Ukurannya mini banget;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
dewisitorus85;Barangnya oke meskipun pengirimannya lama;Asli;Asli;Palsu;Palsu;Asli;Palsu;Palsu
dhekex;packingnya tidak safety alhasil dalam nya rusak;Asli;Asli;Palsu;Palsu;Asli;Asli;Palsu
dhianur92;Ternyata kecil yaa. Aku punya yg agak gedean. Padahal harganya lebih tinggi. Buat anak 2 tahun dorong itu masih bungkuk huhu;Asli;Asli;Asli;Asli;Asli;Asli;Asli
dhien_ra;Apalah tidak di cek sebelum di kirim Barang nya rusak per nya pada patah hanya 2 saja yg berfungsi;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
diahelvina1406;kecil sekaliii kirain besar;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
dickieavan;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;Asli;Palsu;Palsu;Asli;Palsu;Palsu;Asli
dickieavan;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;Asli;Palsu;Palsu;Asli;Palsu;Palsu;Asli
dickieavan;Kualitas barang sesuai harga, tp sayang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;Asli;Palsu;Palsu;Asli;Palsu;Palsu;Asli
dickieavan;Kualitas barang sesuai harga, toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;Asli;Palsu;Palsu;Asli;Palsu;Palsu;Asli
dickieavan;Kualitas barang sesuai harga, tp syang toko tidak amanah. Pesannya packingan pake buble wrap, ini g ada sama skali buble wrapnya. Mana harganya udah nambah dr harga normal.;Asli;Palsu;Palsu;Asli;Palsu;Palsu;Asli
dickyzuoharman;mainan diterima dalam keadaan rusak, roda depan dan belakang bagian kiri tidak bergerak;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
didibajaj86;kurang baik;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
didikdwiprastya;Baterainya tidak dikirim, katax ketinggalan. Tolong lebih teliti lagi dlm pengemasan;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
digitalize.id;Bidakny kekecilan seuprit, pion Segede gopean tingginya lebarny Segede kacang;Asli;Asli;Asli;Asli;Asli;Asli;Asli
diiiinihandini;Ko musik nya suaranya kecil jelek juga kirain bagus;Palsu;Asli;Asli;Palsu;Asli;Asli;Palsu
diki.deswara91;Ga sesuai warna sama ga sesuai gambar;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
dina_novianty;Kualitas sesuai Harga, baru mau dipasang udah patah..  terpaksa di lem;Asli;Asli;Asli;Asli;Asli;Asli;Asli
dinadwilastrii96;Tidak ada batang putihnya.;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
diniismawati4;Mobil nya gak bisa belok, cuma bisa maju mundur, udh di tulis di catatan jg ttp di kirim rendom, yah mau gmna lg di tuker jg ribet;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
dinipurwitasari;Mainannya pecah;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
diraaaaaanggraini;blender nya rusak;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
diraz.shop;Banyak gurat gurat separo pake plastik sisa nya ga pake plastik jadi Jaya ke gurat gurat 😭;Asli;Asli;Asli;Asli;Asli;Asli;Asli
djaka_susanto07;Bagus anak saya suka.;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
donvanaone;Tombol 1 baris tidak berfungsi;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
dp89nmyb3z;Kecil egak tauhnya;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
dphdph;Kardus rapi, tapi ada yang sobek🙂 untuk harga segitu lumayan mahal untuk kualitas kayak gini;Asli;Asli;Asli;Asli;Asli;Asli;Asli
dpn270cb55;tdak berfungsi 🔋Mau coba ganti baterai;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
dra_vra;ngk berfungsi semua mati.;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
ds4dd53c0u;Saat diberi batrai bisa di belokkan tetapi tidak bisa bergerak sudah dicoba berkali-kali tetapi masih tidak bisa jadi kesimpulannya barang ini sedikit cacat dan karena itu barang ini tidak dapat berfungsi dengan baik seperti barang lainya;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
dwi_hary.76;stlh dipasang baterai ga bs nyala, n ga ad saklarnya;Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
dwihariyanto638;Minta warna biru dikirim pink ,anak q iki Lanang bukan wedok;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
dwilestarisetyowati;Barang asli nya beda dengan di iklan..harga mahal beda dengan toko toko laennya..disini harga 80 Rb.ditoko laen ada yang harga 50ribu.;Asli;Palsu;Asli;Asli;Asli;Asli;Palsu
dyasartika;jelek;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
dzainkids;Parah mainan rusak dijual udh saya isi baterai gak nyala;Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
dzulfikarakbar355;satu tangannya yang merah lecek gampang copot harga terlalu mahal;Asli;Asli;Asli;Asli;Asli;Asli;Asli
e*****2;Ternyata ukuran yg tertera di deskripsi itu bukan ukuran mobilnya tpi ukuran kerdusnya, aneh ya harusnya yg di ukur Real mobilnya kan yg mau dimainin mobilnya bukan kerdusnya. Hftttt anak saya jdi pnya 2 dengan ukuran yg sama cma beda model doang,kirain lebih gede. Saran aja diganti tuh deskripsi nya ukuran mobil sekian, kerdusnya sekian biar orng ga salah. Makasih🙏🏻;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
e*****g;Blm seminggu dimainin uda ga bs bunyi. Pdhl mainin normal, ga di lempar , jatuh atau apa pun. Tbtb ga bs bunyi;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
e*****o;Barang tidak sesuai postingan datang nya Lego murahan kasar tipis nyangkut ga bisa dipasang postingan produk Lego asli yg datang Lego blok besar kasar murahan tp barang nya mahal respon penjual buruk not recommended;Palsu;Palsu;Palsu;Palsu;Asli;Palsu;Palsu
e*****y;Udah pesen bubble wrap jg . Pas dibuka penyok bgt !! Gak akan sy beli di toko ini lagi . Kecewa sih ..pdahal buat kado;Asli;Palsu;Asli;Asli;Asli;Asli;Palsu
e9beo9l8te;Ga tau in rusakk atau gmn tpii yaudahhh;Palsu;Asli;Asli;Palsu;Asli;Asli;Asli
echostio;Sebelumnya sy beli beberapa RC dr tmpat lain. sorry to say jika dibandingkan menurut sy, produk ini kualitas materialnya kurang bagus dan gk sebanding dgn harganya.;Palsu;Asli;Asli;Asli;Asli;Asli;Palsu
edi_andoko;sring macet;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ediwansyah12;Barang jelek gak bisa hidup;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
edyprasetiyo77;Beli dua yg satu tidak bisa nyala karena per yg di batrei terlepas/tidak ada, sehingga batrai min dan ples nya tidak sampai Maaf kak supaya jadi pembelajaran dan lebih teliti lagi sebelum di peking;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
efriadi1;bagus;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
egadairujhan;Bru di isi batre ,tp gk nyala..;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
ehdldu30dz;tapi bannya patah satu;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ekaa1096;Tidak bunyi suara nya;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ekamartiana23;agak kecewa ya, mainan datang nggak bisa naik turun tangganya. harus dibenahi dulu baru bisa naik turun. pengemasan nggak ada bubble wrap nya jadi gampang rusak dlm proses kirimnya;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
ekamegasari082;bagus;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
ekanovlina;Paket ngga sesuai dengan pemesanan. Lain yang dipesan, lain yang datang! Udah nunggunya cukup lama. Keseeeeeel😩😩;Asli;Asli;Asli;Asli;Asli;Asli;Asli
ekariadirobert718;tdk bisa dipakai;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
ekigusmiati;PECAH;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
ekiwaenamiku;Chxgckcgxhhchvhxhhlhgzjgfihhdggohgxihhdfjftfjhkg jg jb;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ekoakabriyansysah;biasa;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ekopurwantosuperman;Tidak sesuai.tidak ada batre cas nya.;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
elamganss;Jelek harga mahal;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
elen_widya;Rusak dikasih batu baterai ga nyala;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ellalq;pecah;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ellisspesekk;gada suaranya sampe ganti baterai 2x,di chat juga bales nya gtu doang,minta di refund bnyak alesannya,toko ga amanah,barang rusak dikirim...!!!!;Asli;Palsu;Asli;Asli;Asli;Palsu;Palsu
elysaningrum360;Pakeet sudah sampai, tapi kecewa pecah pinggiran drum nya. Kalau ekspedisi pasti ada pecahan tertinggal di kardusnya, ini gak adaa. Berarti memang pecah dari toko, bukannya di periksa malah langsung dikirim.;Asli;Palsu;Asli;Palsu;Asli;Palsu;Asli
emcjx7_ap5;plastik stir depan nya patah.... padahal sudah pakai bubble... ga rekomen ni toko....;Palsu;Palsu;Asli;Asli;Asli;Asli;Palsu
emil2109;kualitas produk sangat buruk sekali, belum 1 hari dimainkan piringan ikan sudah tidak dapat berputar. Sangat kecewa sekali!;Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
emmaalhamied;Dr awal kita uda chat ya mbaaa minta warna biru dikasih warna pink;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
endahoktavia21;Alhamdulillah paketnya udah nyampe dengan cepat barangnya tidak sesuai dengan pesanan kirain harga segitu isinya banyak tapi cuma satu tapi gapapa lah lumayan juga 😁;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
enjunjunior;Ga sesuai ekspetasi;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
eno247;pesen pink malah ijo yg dateng, kardus pengemasan rusak;Asli;Asli;Palsu;Palsu;Asli;Asli;Palsu
erikurniawan21;Ga nyala haduh;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
erwinzhafran86;Sesuai dengan pesanan. Tapi pengiriman lambat sekali sampaix;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
esh4lfayyola;Kirain besar,sesuai harga;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
evanwahyudi28;Koclok;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
evasitiarofah11;Dikira bahannya dari plastik yg padat eh ternyata bahannya ringan;Asli;Asli;Asli;Asli;Asli;Asli;Asli
eviharyati30;Biasa aja.. Tapi mahal;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
f*****1;Yg ini semenjak beli ga fungsi...mati total...pdhal udah pke batre yg baru beli...ttp aja ga nyala...ga bs jln;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
